Country,Year,Total_Renewable_Energy
Sri Lanka,2014,4.90457908
Sri Lanka,2015,6.42913
Sri Lanka,2016,4.731339999999999
Sri Lanka,2017,4.689780000000001
Sri Lanka,2018,7.14618
Sri Lanka,2019,5.778
Sri Lanka,2020,6.2455
Sri Lanka,2021,9.1205
Sri Lanka,2022,9.189696399999999
Sri Lanka,2023,8.5151422
Sweden,1990,74.458
Sweden,1991,65.122
Sweden,1992,76.405
Sweden,1993,76.87100000000001
Sweden,1994,61.402
Sweden,1995,70.556
Sweden,1996,54.003
Sweden,1997,72.033
Sweden,1998,77.832
Sweden,1999,74.747
Sweden,2000,83.14
Sweden,2001,83.322
Sweden,2002,71.143
Sweden,2003,58.731
Sweden,2004,68.641
Sweden,2005,80.834541
Sweden,2006,70.965027
Sweden,2007,77.44031700000001
Sweden,2008,81.62128399999999
Sweden,2009,79.497261
Sweden,2010,82.862435
Sweden,2011,84.72317799999999
Sweden,2012,98.317487
Sweden,2013,82.68838
Sweden,2014,85.74006299999999
Sweden,2015,102.49722399999999
Sweden,2016,89.243268
Sweden,2017,94.977395
Sweden,2018,91.068296
Sweden,2019,98.842794
Sweden,2020,112.024227
Sweden,2021,115.491473
Sweden,2022,117.935967
Sweden,2023,114.80196
Switzerland,1990,30.236848
Switzerland,1991,32.518162000000004
Switzerland,1992,33.191655
Switzerland,1993,36.276193
Switzerland,1994,39.627556
Switzerland,1995,35.751566
Switzerland,1996,29.369979999999998
Switzerland,1997,34.713455
Switzerland,1998,34.175414
Switzerland,1999,40.770263
Switzerland,2000,37.684334
Switzerland,2001,42.21588
Switzerland,2002,36.100818000000004
Switzerland,2003,35.720130000000005
Switzerland,2004,34.745717
Switzerland,2005,32.274898
Switzerland,2006,32.135859
Switzerland,2007,36.477402999999995
Switzerland,2008,37.324383
Switzerland,2009,37.03311
Switzerland,2010,37.467279999999995
Switzerland,2011,34.016363999999996
Switzerland,2012,40.51809
Switzerland,2013,40.661718
Switzerland,2014,40.65405
Switzerland,2015,41.09185
Switzerland,2016,37.79493
Switzerland,2017,37.749364
Switzerland,2018,38.48719
Switzerland,2019,41.81997
Switzerland,2020,42.17548600000001
Switzerland,2021,41.549485
Switzerland,2022,35.58413
Switzerland,2023,45.177958350000004
Taiwan,1990,6.592806749999999
Taiwan,1991,4.09687026
Taiwan,1992,6.81761623
Taiwan,1993,4.341547660000001
Taiwan,1994,5.3184846199999996
Taiwan,1995,5.2232869
Taiwan,1996,5.21293295
Taiwan,1997,5.7710712
Taiwan,1998,6.8090582
Taiwan,1999,5.8098888
Taiwan,2000,5.6088514599999995
Taiwan,2001,6.423061773
Taiwan,2002,4.3944638000000005
Taiwan,2003,4.83136542
Taiwan,2004,5.084608612
Taiwan,2005,6.01402843
Taiwan,2006,6.21551174
Taiwan,2007,6.74317192
Taiwan,2008,6.714695643000001
Taiwan,2009,6.291455395
Taiwan,2010,7.075980703
Taiwan,2011,7.388588737999999
Taiwan,2012,9.07322683
Taiwan,2013,9.232390639999998
Taiwan,2014,8.259637
Taiwan,2015,8.78394865
Taiwan,2016,11.0318442
Taiwan,2017,10.694924700000001
Taiwan,2018,10.8633697
Taiwan,2019,13.4409429
Taiwan,2020,13.394199999999998
Taiwan,2021,15.7227621
Taiwan,2022,22.0741604
Taiwan,2023,25.0189424
Thailand,1990,4.925119
Thailand,1991,4.535017
Thailand,1992,4.179801
Thailand,1993,3.64193
Thailand,1994,4.45436554
Thailand,1995,6.73576006
Thailand,1996,7.4221228
Thailand,1997,7.3555002599999995
Thailand,1998,5.3983331
Thailand,1999,3.8571013
Thailand,2000,6.4183415
Thailand,2001,6.79543285
Thailand,2002,8.1193422
Thailand,2003,8.4392484
Thailand,2004,7.7382119000000005
Thailand,2005,7.527449
Thailand,2006,9.974516900000001
Thailand,2007,10.4181438
Thailand,2008,9.128435199999998
Thailand,2009,9.262027999999999
Thailand,2010,8.7729685
Thailand,2011,12.011586300000001
Thailand,2012,13.642406999999999
Thailand,2013,12.645994599999998
Thailand,2014,14.209078000000002
Thailand,2015,13.8022185
Thailand,2016,16.080280000000002
Thailand,2017,19.631204
Thailand,2018,25.519757000000002
Thailand,2019,27.712383000000003
Thailand,2020,25.079966
Thailand,2021,26.466625999999998
Thailand,2022,28.474911
Thailand,2023,29.7669129
Trinidad and Tobago,1990,0.031
Trinidad and Tobago,1991,0.025
Trinidad and Tobago,1992,0.03
Trinidad and Tobago,1993,0.028
Trinidad and Tobago,1994,0.032
Trinidad and Tobago,1995,0.033
Trinidad and Tobago,1996,0.017
Trinidad and Tobago,1997,0.018
Trinidad and Tobago,1998,0.018
Trinidad and Tobago,1999,0.018
Trinidad and Tobago,2000,0.020531
Trinidad and Tobago,2001,0.030039000000000003
Trinidad and Tobago,2002,0.027368999999999997
Trinidad and Tobago,2003,0.013902000000000001
Trinidad and Tobago,2004,0.025579
Trinidad and Tobago,2005,0.024742999999999998
Trinidad and Tobago,2006,0.029089999999999998
Trinidad and Tobago,2007,0.022285
Trinidad and Tobago,2008,0.023534
Trinidad and Tobago,2009,0.022939
Trinidad and Tobago,2010,0.004408
Trinidad and Tobago,2011,0.004408
Trinidad and Tobago,2012,0.006228
Trinidad and Tobago,2013,0.006228
Trinidad and Tobago,2014,0.006228
Trinidad and Tobago,2015,0.006255
Trinidad and Tobago,2016,0.006255
Trinidad and Tobago,2017,0.006255
Trinidad and Tobago,2018,0.006255
Trinidad and Tobago,2019,0.006255
Trinidad and Tobago,2020,0.006255
Trinidad and Tobago,2021,0.006255
Trinidad and Tobago,2022,0.006255
Trinidad and Tobago,2023,0.006255
Turkey,1990,23.227700000000002
Turkey,1991,22.803
Turkey,1992,26.684700000000003
Turkey,1993,34.0849
Turkey,1994,30.715899999999998
Turkey,1995,35.8492
Turkey,1996,40.7343
Turkey,1997,40.1929
Turkey,1998,42.5605
Turkey,1999,34.9119
Turkey,2000,31.153399999999998
Turkey,2001,24.345899999999997
Turkey,2002,33.9664
Turkey,2003,35.5585
Turkey,2004,46.3106
Turkey,2005,39.747899999999994
Turkey,2006,44.52255
Turkey,2007,36.456842
Turkey,2008,34.420995
Turkey,2009,38.141158999999995
Turkey,2010,55.715434
Turkey,2011,58.102462538000005
Turkey,2012,65.221289787
Turkey,2013,69.226902615
Turkey,2014,52.628714
Turkey,2015,83.657973
Turkey,2016,90.24433
Turkey,2017,87.26310000000001
Turkey,2018,97.76801499999999
Turkey,2019,132.277775
Turkey,2020,128.360383
Turkey,2021,118.567465
Turkey,2022,137.842531
Turkey,2023,137.932973
Turkmenistan,1990,0.003
Turkmenistan,1991,0.003
Turkmenistan,1992,0.0042
Turkmenistan,1993,0.005
Turkmenistan,1994,0.004
Turkmenistan,1995,0.004
Turkmenistan,1996,0.005
Turkmenistan,1997,0.005
Turkmenistan,1998,0.006
Turkmenistan,1999,0.005
Turkmenistan,2000,0.003154
Turkmenistan,2001,0.003154
Turkmenistan,2002,0.003154
Turkmenistan,2003,0.003154
Turkmenistan,2004,0.003154
Turkmenistan,2005,0.003154
Turkmenistan,2006,0.003154
Turkmenistan,2007,0.003154
Turkmenistan,2008,0.003154
Turkmenistan,2009,0.003154
Turkmenistan,2010,0.0033135
Turkmenistan,2011,0.0036107500000000002
Turkmenistan,2012,0.004135432
Turkmenistan,2013,0.00500275
Turkmenistan,2014,0.0062715
Turkmenistan,2015,0.008374
Turkmenistan,2016,0.010133068
Turkmenistan,2017,0.010114
Turkmenistan,2018,0.010114
Turkmenistan,2019,0.010114
Turkmenistan,2020,0.010141708999999999
Turkmenistan,2021,0.010110000000000001
Turkmenistan,2022,0.010110000000000001
Turkmenistan,2023,0.010110000000000001
Ukraine,1990,10.514
Ukraine,1991,11.71
Ukraine,1992,7.883
Ukraine,1993,11.039
Ukraine,1994,12.118
Ukraine,1995,9.953
Ukraine,1996,8.632
Ukraine,1997,9.856
Ukraine,1998,15.742
Ukraine,1999,14.327
Ukraine,2000,11.28
Ukraine,2001,12.048
Ukraine,2002,9.649000000000001
Ukraine,2003,9.269
Ukraine,2004,11.786
Ukraine,2005,12.401
Ukraine,2006,12.921
Ukraine,2007,10.469000000000001
Ukraine,2008,11.821
Ukraine,2009,12.118
Ukraine,2010,13.389999999999999
Ukraine,2011,11.19743
Ukraine,2012,11.23413
Ukraine,2013,15.11441
Ukraine,2014,10.16747
Ukraine,2015,7.10222
Ukraine,2016,9.2564
Ukraine,2017,10.86261
Ukraine,2018,13.0241
Ukraine,2019,11.8682
Ukraine,2020,16.952703
Ukraine,2021,21.600899000000002
Ukraine,2022,18.623467
Ukraine,2023,20.40677
United Arab Emirates,1990,0.0
United Arab Emirates,1991,0.0
United Arab Emirates,1992,0.0
United Arab Emirates,1993,0.0
United Arab Emirates,1994,0.0
United Arab Emirates,1995,0.0
United Arab Emirates,1996,0.0
United Arab Emirates,1997,0.0
United Arab Emirates,1998,0.0
United Arab Emirates,1999,0.0
United Arab Emirates,2000,0.0
United Arab Emirates,2001,0.0
United Arab Emirates,2002,0.0
United Arab Emirates,2003,0.0
United Arab Emirates,2004,0.0
United Arab Emirates,2005,0.0
United Arab Emirates,2006,0.0
United Arab Emirates,2007,0.0
United Arab Emirates,2008,0.0
United Arab Emirates,2009,0.006354
United Arab Emirates,2010,0.018424
United Arab Emirates,2011,0.020696
United Arab Emirates,2012,0.024242
United Arab Emirates,2013,0.086912
United Arab Emirates,2014,0.311409
United Arab Emirates,2015,0.300589
United Arab Emirates,2016,0.316
United Arab Emirates,2017,0.7451
United Arab Emirates,2018,1.1981
United Arab Emirates,2019,3.6558
United Arab Emirates,2020,5.185365999999999
United Arab Emirates,2021,6.2527808
United Arab Emirates,2022,7.7561991
United Arab Emirates,2023,13.835547736
United Kingdom,1990,5.722
United Kingdom,1991,5.232600000000001
United Kingdom,1992,6.317
United Kingdom,1993,5.7181
United Kingdom,1994,6.9797
United Kingdom,1995,6.6856
United Kingdom,1996,5.688560000000001
United Kingdom,1997,7.17294
United Kingdom,1998,8.6488143
United Kingdom,1999,9.615697
United Kingdom,2000,9.9145453
United Kingdom,2001,9.547647999999999
United Kingdom,2002,11.129584600000001
United Kingdom,2003,10.692400500000002
United Kingdom,2004,14.1513605
United Kingdom,2005,16.9452
United Kingdom,2006,18.117306699999997
United Kingdom,2007,19.6896229
United Kingdom,2008,21.904712
United Kingdom,2009,25.243812606
United Kingdom,2010,26.180265900000002
United Kingdom,2011,35.21217643
United Kingdom,2012,41.2479486
United Kingdom,2013,53.213813
United Kingdom,2014,64.5224014
United Kingdom,2015,83.36382840000002
United Kingdom,2016,83.00347150000002
United Kingdom,2017,98.87847
United Kingdom,2018,110.13020999999999
United Kingdom,2019,119.72604
United Kingdom,2020,134.27859999999998
United Kingdom,2021,122.1894
United Kingdom,2022,135.01149999999998
United Kingdom,2023,135.00050000000002
United States,1990,352.92777865
United States,1991,351.3367916
United States,1992,319.56661837
United States,1993,349.68702068
United States,1994,329.6799611
United States,1995,378.1955868
United States,1996,416.18350755
United States,1997,425.6471233
United States,1998,391.28730804
United States,1999,388.13459350000005
United States,2000,345.51244667000003
United States,2001,284.4501757
United States,2002,341.0173966
United States,2003,353.2142443
United States,2004,349.48476946
United States,2005,357.76514465
United States,2006,386.30841612999996
United States,2007,352.8069355
United States,2008,382.1607236
United States,2009,421.40135439999995
United States,2010,430.95791049999997
United States,2011,517.999904
United States,2012,502.347284
United States,2013,532.790171
United States,2014,552.5271620000001
United States,2015,562.26065
United States,2016,631.191855
United States,2017,714.53576
United States,2018,741.13754
United States,2019,769.1331299999999
United States,2020,830.49026
United States,2021,870.98488
United States,2022,968.617344
United States,2023,973.66734
Upper-middle-income countries,1990,688.7149832023
Upper-middle-income countries,1991,704.8731119089999
Upper-middle-income countries,1992,732.26648413
Upper-middle-income countries,1993,788.30131322
Upper-middle-income countries,1994,821.0462053800001
Upper-middle-income countries,1995,872.6778807
Upper-middle-income countries,1996,871.1376943900001
Upper-middle-income countries,1997,893.2912578
Upper-middle-income countries,1998,912.7863875600001
Upper-middle-income countries,1999,915.529842403
Upper-middle-income countries,2000,966.282464062
Upper-middle-income countries,2001,993.82629665
Upper-middle-income countries,2002,1022.28426705
Upper-middle-income countries,2003,1032.0584617
Upper-middle-income countries,2004,1163.94636552
Upper-middle-income countries,2005,1236.487791845
Upper-middle-income countries,2006,1315.57820788
Upper-middle-income countries,2007,1390.5414306500002
Upper-middle-income countries,2008,1555.4288124
Upper-middle-income countries,2009,1577.9167939499998
Upper-middle-income countries,2010,1744.00532937
Upper-middle-income countries,2011,1789.5784053
Upper-middle-income countries,2012,1993.9006925
Upper-middle-income countries,2013,2096.665681
Upper-middle-income countries,2014,2279.698003
Upper-middle-income countries,2015,2405.4769659999997
Upper-middle-income countries,2016,2601.6425600000002
Upper-middle-income countries,2017,2789.1413300000004
Upper-middle-income countries,2018,3031.52125
Upper-middle-income countries,2019,3275.47498
Upper-middle-income countries,2020,3487.37549
Upper-middle-income countries,2021,3772.53729
Upper-middle-income countries,2022,4107.091259999999
Upper-middle-income countries,2023,4372.28316
Uzbekistan,1990,6.648
Uzbekistan,1991,6.031
Uzbekistan,1992,6.281
Uzbekistan,1993,7.358
Uzbekistan,1994,7.156
Uzbekistan,1995,6.188
Uzbekistan,1996,6.525
Uzbekistan,1997,5.777
Uzbekistan,1998,5.758
Uzbekistan,1999,5.692
Uzbekistan,2000,5.879
Uzbekistan,2001,6.017
Uzbekistan,2002,6.186
Uzbekistan,2003,7.1548724
Uzbekistan,2004,6.4934173
Uzbekistan,2005,6.875604
Uzbekistan,2006,5.8497224
Uzbekistan,2007,6.4571
Uzbekistan,2008,4.3859
Uzbekistan,2009,6.4833
Uzbekistan,2010,8.1921
Uzbekistan,2011,5.7213
Uzbekistan,2012,6.3549814
Uzbekistan,2013,6.27
Uzbekistan,2014,6.185008
Uzbekistan,2015,6.020495
Uzbekistan,2016,6.864457
Uzbekistan,2017,7.935843
Uzbekistan,2018,5.904127000000001
Uzbekistan,2019,6.48441
Uzbekistan,2020,5.006062704
Uzbekistan,2021,5.060381
Uzbekistan,2022,5.497021
Uzbekistan,2023,7.3162210000000005
Venezuela,1990,36.983
Venezuela,1991,44.542
Venezuela,1992,47.271
Venezuela,1993,47.478
Venezuela,1994,51.284
Venezuela,1995,51.45
Venezuela,1996,53.847
Venezuela,1997,57.268
Venezuela,1998,57.923
Venezuela,1999,60.6
Venezuela,2000,62.886
Venezuela,2001,60.441
Venezuela,2002,59.534
Venezuela,2003,60.532
Venezuela,2004,70.075
Venezuela,2005,77.08849
Venezuela,2006,81.41334
Venezuela,2007,83.03442
Venezuela,2008,86.7129
Venezuela,2009,85.83926
Venezuela,2010,76.66224
Venezuela,2011,83.15768999999999
Venezuela,2012,81.74076
Venezuela,2013,81.58961000000001
Venezuela,2014,80.55254000000001
Venezuela,2015,74.87451
Venezuela,2016,63.072979999999994
Venezuela,2017,70.15237
Venezuela,2018,65.32357
Venezuela,2019,62.85107
Venezuela,2020,67.211728048
Venezuela,2021,67.866263636
Venezuela,2022,68.52913
Venezuela,2023,65.609299006
Vietnam,1990,5.369
Vietnam,1991,6.317
Vietnam,1992,7.228
Vietnam,1993,7.965
Vietnam,1994,9.243
Vietnam,1995,10.582
Vietnam,1996,12.008
Vietnam,1997,11.657
Vietnam,1998,11.095
Vietnam,1999,13.774
Vietnam,2000,14.551
Vietnam,2001,18.21
Vietnam,2002,18.198
Vietnam,2003,18.986
Vietnam,2004,17.818
Vietnam,2005,16.585
Vietnam,2006,19.776
Vietnam,2007,22.516000000000002
Vietnam,2008,26.0407
Vietnam,2009,30.0506
Vietnam,2010,28.625966000000002
Vietnam,2011,41.178267999999996
Vietnam,2012,53.40896600000001
Vietnam,2013,57.952483
Vietnam,2014,62.299504999999996
Vietnam,2015,56.320668999999995
Vietnam,2016,64.26929
Vietnam,2017,86.50599199999999
Vietnam,2018,84.078
Vietnam,2019,72.009
Vietnam,2020,84.95
Vietnam,2021,108.485
Vietnam,2022,131.129
Vietnam,2023,118.826
Western Africa (EI),1990,12.009091
Western Africa (EI),1991,13.987131999999999
Western Africa (EI),1992,14.378202
Western Africa (EI),1993,13.778475
Western Africa (EI),1994,13.586127999999999
Western Africa (EI),1995,14.288279000000001
Western Africa (EI),1996,14.821882
Western Africa (EI),1997,15.161679999999999
Western Africa (EI),1998,12.048941999999998
Western Africa (EI),1999,14.106487
Western Africa (EI),2000,15.134909
Western Africa (EI),2001,15.5374
Western Africa (EI),2002,16.438886702999998
Western Africa (EI),2003,14.618697286
Western Africa (EI),2004,16.810361389999997
Western Africa (EI),2005,16.456960853000002
Western Africa (EI),2006,14.984375807
Western Africa (EI),2007,13.467909371
Western Africa (EI),2008,15.592422467
Western Africa (EI),2009,15.274233631
Western Africa (EI),2010,17.279757
Western Africa (EI),2011,17.522900999999997
Western Africa (EI),2012,17.969341
Western Africa (EI),2013,17.436141
Western Africa (EI),2014,18.25253937
Western Africa (EI),2015,16.512081764
Western Africa (EI),2016,19.2289034
Western Africa (EI),2017,19.61752946
Western Africa (EI),2018,21.005565349999998
Western Africa (EI),2019,23.81635897
Western Africa (EI),2020,24.00285663
Western Africa (EI),2021,26.049237719999997
Western Africa (EI),2022,27.74994853
Western Africa (EI),2023,30.672958180000002
World,1990,2279.8641705500004
World,1991,2335.3963399000004
World,1992,2344.6734011
World,1993,2483.0609965000003
World,1994,2504.3109428999996
World,1995,2638.94136576
World,1996,2677.43353096
World,1997,2735.5456018000004
World,1998,2765.892112
World,1999,2799.2487559
World,2000,2863.9871491000004
World,2001,2810.4163245
World,2002,2886.9888616
World,2003,2906.807317
World,2004,3141.1586854999996
World,2005,3275.5061895
World,2006,3433.5162857
World,2007,3546.967033
World,2008,3801.57729
World,2009,3883.488585
World,2010,4189.857094999999
World,2011,4397.64395
World,2012,4705.61247
World,2013,5028.27512
World,2014,5297.588040000001
World,2015,5512.61542
World,2016,5860.79185
World,2017,6241.50756
World,2018,6666.7991999999995
World,2019,7034.98809
World,2020,7511.8756
World,2021,7956.254
World,2022,8530.105599999999
World,2023,8988.394349999999
